user_id,seq_id,keycode,press_time,release_time
0,2,164,1.3439006153657864,1.4126656011322902
0,2,198,1.4314254420777492,1.5194733859790444
0,2,110,1.702237140545369,1.7816475841007808
0,2,245,1.901743006426495,1.9773100462691107
0,2,217,2.015593874311906,2.0783301293167353
0,2,5,2.214252035228839,2.267756195395603
0,2,51,2.3825908483910654,2.4667337607082627
0,2,73,2.446352541491213,2.541973118785314
0,2,171,2.5370283643073166,2.6030174966730852
0,2,3,2.749766508680223,2.836867299109444
0,2,41,2.8808714408816556,2.9467393882190764
0,2,146,3.1407215043013714,3.2253167858548246
0,2,116,3.3089099177740735,3.364399882064029
0,2,36,3.4418966059639446,3.5294379629105435
0,2,224,3.5774498894667763,3.639478862323948
0,2,67,3.8564979259920076,3.946664975617259
0,2,6,4.009118141055446,4.100856223137055
0,2,12,4.231516174793063,4.323149506649293
0,2,103,4.3207493265696595,4.416961082160626
0,2,167,4.431873740667008,4.5182398601735905
0,2,216,4.723240465208763,4.802990024785931
0,2,254,4.805467133234511,4.874527624615168
0,2,16,5.054521316128572,5.127139681820533
0,2,37,5.120000756391691,5.207594733217628
0,2,115,5.173927241883747,5.260147672100602
0,2,105,5.367014963510223,5.464611672708363
0,2,240,5.591471254900838,5.684047144059291
0,2,6,5.864902251750989,5.9628546604186665
0,2,87,6.085344256091066,6.1451642518846645
0,2,21,6.297380375137305,6.358863257444504
0,2,183,6.467159003091586,6.530643030494379
0,2,103,6.52251986617809,6.572686370069504
0,2,126,6.7273330646571585,6.815331874394618
0,2,235,6.8192387800717595,6.881462448458807
0,2,99,6.950343949759583,7.017267457059294
0,2,42,7.052059615101312,7.146961310283173
0,2,240,7.293406935826471,7.374270936010311
0,2,26,7.525709194452586,7.601856797050613
0,2,180,7.7123711023506765,7.809798359913155
0,2,181,7.89174644576063,7.97485275234427
0,2,129,8.026340066745982,8.09239983609187
0,2,138,8.130337924509506,8.229134972987953
0,2,6,8.370998007322514,8.44322063519454
0,2,83,8.536877980220604,8.627579802379216
0,2,197,8.80265164743037,8.872317224711399
0,2,33,9.054517097926688,9.115500638899562
0,2,121,9.208689225096464,9.2680244325633
0,2,107,9.48729655669343,9.553735471272596
0,2,120,9.78365382010056,9.85779564126233
0,2,11,9.850670443752579,9.93694679952509
0,2,113,10.103529764435722,10.173431675527167
0,2,46,10.300779850287261,10.394281994414039
0,2,124,10.555332915478285,10.652201932046147
0,2,91,10.85251251397503,10.905504343171263
0,2,15,10.922827841416332,11.018501992261157
0,2,134,11.104871003705778,11.191009486197053
0,2,40,11.221261712798503,11.30516544963388
0,2,119,11.494042930496171,11.565523754817347
0,2,80,11.768235405362358,11.856604261927954
0,2,16,11.97373386717387,12.03290149450469
0,2,240,12.226312455772016,12.281246639649499
0,2,80,12.294026599700858,12.362007672603415
0,2,59,12.51435407776038,12.56955220756615
0,3,136,0.26426023729990067,0.33036975045643646
0,3,174,0.38656867080946555,0.47725120685919786
0,3,243,0.5036360127643116,0.5957227457435048
0,3,50,0.7637628136257522,0.8357688838726578
0,3,27,0.9890755909612443,1.0481737353990814
0,3,200,1.2817575102082577,1.3329133547407257
0,3,62,1.4750841892617979,1.5290519382599366
0,3,239,1.6449687292367474,1.7213371485376774
0,3,191,1.7102979651727899,1.8033186514265545
0,3,156,1.8982524941708303,1.983223713472642
0,3,170,2.18226353264319,2.278667694310107
0,3,168,2.2992258201222295,2.3908194778084133
0,3,140,2.4384290172867824,2.5343225176715545
0,3,27,2.597240213012193,2.6897346801970876
0,3,121,2.846691277323975,2.925828243468222
0,3,181,2.946006049404862,3.031475281579286
0,3,91,3.1598040027296554,3.239073573661158
0,3,219,3.429870275551546,3.481867017694811
0,3,180,3.7235362201254514,3.8202624995553855
0,3,250,3.7842918011174054,3.856732855372145
0,3,102,3.924729966046989,3.9884973197240394
0,3,147,4.12582111671875,4.217184753372556
0,3,125,4.374427211571518,4.469039590509983
0,3,125,4.5823790800847775,4.668594074733409
0,3,1,4.671861963850234,4.766755269029293
0,3,95,4.822198557415357,4.881765486376616
0,3,113,5.08139105322378,5.170708746670702
0,3,76,5.3169527149180285,5.392758450779782
0,3,63,5.36886585600955,5.466553587923459
0,3,230,5.537710007157379,5.589205837033692
0,3,57,5.633372605764292,5.727678678440404
0,3,50,5.713670437657891,5.785217010301946
0,3,140,5.900405891487871,5.969036316845773
0,3,33,6.130496259248288,6.186663016946759
0,3,35,6.402315590875097,6.4744540082230895
0,3,134,6.489180858398198,6.559729420777794
0,3,241,6.607925409106223,6.67122019714801
0,3,12,6.794481812844961,6.846703532946101
0,3,88,6.887218914591726,6.963446753496214
0,3,182,6.966675792765888,7.018982047706212
0,3,153,7.103700692059205,7.177822880942399
0,3,184,7.320843610262396,7.390865415510671
0,3,93,7.568344742094159,7.627686593370784
0,3,221,7.840107350645029,7.938748720169365
0,3,62,7.900738982183575,7.984526796105985
0,3,103,7.962876352599109,8.040566701732878
0,3,208,8.022003142676983,8.09843302553811
0,3,233,8.228064172651985,8.312927867668817
0,3,81,8.316625095607668,8.39364405144399
0,3,230,8.56188485153971,8.631726529098787
0,3,32,8.643760910918706,8.705510015659682
0,3,192,8.714717107688479,8.765435299474737
0,3,44,8.817481710122891,8.892278955074516
0,3,155,8.933477583148104,9.028026378523824
0,3,215,9.220530411909953,9.292644124514027
0,3,29,9.426641634924307,9.485725546811045
0,3,107,9.479402089154608,9.55531710098664
0,3,33,9.576752671791516,9.633214327754242
0,3,252,9.662760379661854,9.732427229021235
0,3,117,9.869979345920871,9.962888705653404
0,3,234,10.052329699292583,10.151908727835856
0,3,181,10.259072337227627,10.350074416889033
0,3,189,10.550004419948888,10.604623179765108
0,3,182,10.737453897872003,10.801679270661793
0,3,44,10.852426463207992,10.91175483280296
0,3,251,11.12913178555587,11.18002929114819
0,3,197,11.228457401724548,11.286988704817981
0,3,99,11.291274939857988,11.364048470240887
0,3,132,11.448287919314927,11.539778666810454
0,3,156,11.628844931347363,11.693334148604299
0,4,154,0.2348356442896612,0.3028090403266283
0,4,109,0.354505563993418,0.4422880979223188
0,4,133,0.5561780841506294,0.6243189710656052
0,4,148,0.8303376109387837,0.9082808965428916
0,4,151,0.940563363064598,1.020974199746672
0,4,1,0.9932090739702761,1.0929238610048098
0,4,103,1.0802951780296501,1.1603183786869977
0,4,239,1.1492073381617267,1.2350064582443991
0,4,60,1.2445889237460743,1.3365968852994203
0,4,219,1.301501950913119,1.3870726806770923
0,4,211,1.5462524732417666,1.624986773256631
0,4,60,1.760834240323941,1.8335649919246495
0,4,126,2.023292789568722,2.108331661182903
0,4,113,2.284405529399107,2.359138653725703
0,4,178,2.524809784947388,2.613636552077349
0,4,67,2.615601321393391,2.691771521916961
0,4,177,2.750934683790924,2.8290740129126215
0,4,202,2.9581309591754907,3.0564741913283604
0,4,193,3.1673613423324674,3.263599369094615
0,4,201,3.23517162132801,3.30200396961277
0,4,168,3.3027276469834512,3.3713668716818384
0,4,71,3.3902039505806894,3.450799057870457
0,4,44,3.6065684601803905,3.6895456340916404
0,4,105,3.905960829495587,3.966985632192164
0,4,89,3.973951643144,4.02714859691837
0,4,215,4.206455467199339,4.26354063525079
0,4,214,4.347664618008452,4.402851752615063
0,4,164,4.644474484844324,4.717180046625176
0,4,163,4.79042135522956,4.8486259005172565
0,4,126,4.909530422084916,4.966380795499492
0,4,154,4.9598091683179515,5.046059622250149
0,4,134,5.168937753932266,5.256792368301177
0,4,33,5.258870027329713,5.310662602263678
0,4,234,5.339044394783482,5.408225200337837
0,4,26,5.550920563439029,5.633569210489562
0,4,164,5.801968417547445,5.87981899727398
0,4,187,6.014476951183184,6.086332418763934
0,4,114,6.2792986379235955,6.35733473860538
0,4,39,6.513763579051509,6.583219370241443
0,4,113,6.741786703844014,6.8330745892289215
0,4,73,6.976924047561618,7.062168277231531
0,4,200,7.147657824600232,7.206443503331927
0,4,115,7.324645387238668,7.3924052732499455
0,4,246,7.522767759340566,7.598238694602526
0,4,221,7.6121893896105925,7.690423634410276
0,4,122,7.72852824235137,7.789883173153569
0,4,185,7.934429701937579,8.027822774753602
0,4,246,8.100447173965632,8.15567551786231
0,4,212,8.33569935435582,8.395744320139654
0,4,223,8.583475884673962,8.644038579040352
0,4,128,8.789711755351497,8.84625955014563
0,4,51,8.867212584567966,8.920470927370658
0,4,54,8.96689188842253,9.035618829514451
0,4,205,9.118879278831425,9.21870481706403
0,4,157,9.41536748333372,9.483137505788306
0,4,96,9.683598143301369,9.750068355431237
0,4,122,9.835064042078072,9.898261558937902
0,4,15,9.950883358763386,10.033570233652442
0,4,199,10.147400511764236,10.214158435309487
0,4,76,10.311007448369374,10.370755076595465
0,4,98,10.361676053909289,10.415355820848918
0,4,94,10.609521452367922,10.70332482570758
0,4,249,10.907446437936263,10.97551411496259
0,4,58,11.001837603819158,11.05628294992715
0,4,92,11.178710544271274,11.237993669140488
0,4,86,11.402974192989905,11.46152146105594
0,4,234,11.638810148063662,11.723836997570482
0,4,209,11.696357532034666,11.749027278951596
0,4,139,11.773860662056268,11.837830848040221
0,4,107,11.998241841991613,12.0494283752689
0,5,23,0.2589920230791696,0.3247305752514047
0,5,187,0.5078499999198205,0.570299352102457
0,5,63,0.7025404516924189,0.7815106013922594
0,5,16,0.9838185648154468,1.073072304711915
0,5,40,1.1623780068380394,1.2406513786674989
0,5,144,1.2925561478055259,1.3516524049733216
0,5,89,1.3478818095319938,1.4200450222335421
0,5,219,1.593134317785583,1.6830452622427798
0,5,205,1.6753809965708208,1.7483219597836852
0,5,125,1.7794762950111078,1.8363372958462036
0,5,217,1.9229815114375661,1.9945429099524854
0,5,235,2.1993464652207146,2.2853351008430036
0,5,230,2.3043263893451025,2.391901817631195
0,5,219,2.4509690097838925,2.5177298783064517
0,5,192,2.6912724368379273,2.752228496366216
0,5,161,2.8125664911427535,2.8727040961870083
0,5,184,2.894907501090354,2.952577786515036
0,5,188,3.0945975771304304,3.152028330957923
0,5,215,3.190940775159365,3.2745360017054677
0,5,84,3.2599856183310596,3.3250587143301154
0,5,209,3.427733904046921,3.488165060341512
0,5,232,3.506334832124091,3.5994971174057415
0,5,43,3.6513794769962225,3.7483600695359494
0,5,149,3.805807076745425,3.8713013388505515
0,5,207,3.864080052061744,3.9315370864564088
0,5,35,4.142576658565425,4.208043544074477
0,5,114,4.220685969644162,4.272895193438067
0,5,26,4.453644730674176,4.549663951299049
0,5,45,4.624390041008286,4.681103249556952
0,5,160,4.69271719096425,4.759742191544203
0,5,202,4.774803193952957,4.83241860647517
0,5,133,5.048224683699676,5.138000067627755
0,5,11,5.225668418046684,5.3254524872846565
0,5,92,5.329765109875789,5.386264365391509
0,5,131,5.620764572167017,5.70680299721658
0,5,105,5.727910874384004,5.817794703639625
0,5,178,5.9422313304940575,6.002268884428947
0,5,128,6.137687429642827,6.2038267044469295
0,5,243,6.225826490440938,6.287998252996362
0,5,109,6.448682994304474,6.523582219144265
0,5,9,6.533190111084431,6.590792930062796
0,5,23,6.764230429454252,6.830894758641564
0,5,227,6.950990486331146,7.025001042981155
0,5,36,7.1605525089945745,7.229243562865502
0,5,196,7.343513321753015,7.419971087293938
0,5,141,7.438475478189854,7.500631393598986
0,5,232,7.491523415352612,7.5416467674247825
0,5,217,7.650759478094023,7.714772247384037
0,5,44,7.756024641041719,7.814901410099826
0,5,124,7.906323984160076,7.9651970644639265
0,5,130,8.070119644263285,8.168245279464823
0,5,165,8.21623029783939,8.277427256445751
0,5,71,8.430112262335578,8.487282622728694
0,5,96,8.647643757593219,8.732103441961828
0,5,23,8.915998324528072,8.992773339335978
0,5,86,9.196439337916035,9.295345201518087
0,5,204,9.413007293844553,9.47800227533228
0,5,79,9.642490034044782,9.707611947809314
0,5,133,9.893437154957002,9.957002478326263
0,5,208,9.969909885504986,10.04994415969182
0,5,166,10.213401280603414,10.295482883007919
0,5,165,10.314623058298565,10.399742816575579
0,5,53,10.53658495635501,10.623134452363383
0,5,202,10.632492114627578,10.730129574955292
0,5,34,10.74638785880598,10.802586136276906
0,5,132,10.813618118296276,10.90072707696303
0,5,115,10.959126672647875,11.035201240862822
0,5,27,11.115296557393702,11.184434601181305
0,5,63,11.182521928905533,11.279341913186817
0,5,166,11.254323477177207,11.326705014574483
0,6,249,0.1866555680148187,0.2778699277045117
0,6,144,0.3291276598099839,0.3828772205014427
0,6,208,0.4816202479252509,0.5486086715303726
0,6,235,0.6030216050986769,0.6604171827197305
0,6,142,0.902081546137158,0.9909001345624138
0,6,43,1.0716539242183363,1.1553361402626785
0,6,110,1.3100533794294065,1.4079671866819277
0,6,66,1.5746379723463226,1.6716784262135287
0,6,212,1.8025331450561255,1.8800280983240925
0,6,37,1.936187052839135,2.001797745040585
0,6,78,2.011744764723459,2.093987395239201
0,6,100,2.115173068770112,2.169275679090892
0,6,34,2.2302850710831077,2.3015437673455907
0,6,113,2.3403359845366456,2.3928033952290653
0,6,29,2.5590561778724026,2.64444283234272
0,6,152,2.759474962533837,2.831109861185174
0,6,101,3.014710978399021,3.1046328208982117
0,6,249,3.252406681929592,3.332064747100955
0,6,232,3.3788924977791193,3.452152777376117
0,6,254,3.656458210912824,3.7389018858498
0,6,151,3.8269491853645814,3.877407628833568
0,6,16,3.94585239062466,4.044376621619711
0,6,88,4.119367784619343,4.186584763753919
0,6,23,4.378414124210123,4.442127097521549
0,6,240,4.626483099234297,4.679297363269485
0,6,138,4.78666901612503,4.8681516818141155
0,6,102,5.017262532163161,5.0978431882477135
0,6,169,5.205059288618687,5.294293032827215
0,6,126,5.3882470369466775,5.475625539072666
0,6,101,5.675721992027286,5.725931671665462
0,6,126,5.952704913725004,6.003611769546412
0,6,113,6.069533462675813,6.1567544418939715
0,6,253,6.353300379798105,6.4437312616575
0,6,242,6.543794826519922,6.631213460165217
0,6,244,6.687368310185138,6.744672761887402
0,6,253,6.834329101754026,6.932755134643155
0,6,204,7.1328860742833315,7.205321981680986
0,6,10,7.369432811085334,7.460050640756066
0,6,74,7.455214833664091,7.5298562093285915
0,6,123,7.595517433358969,7.672196379056664
0,6,38,7.71382243781462,7.788984412886907
0,6,99,7.832116477211643,7.899992557758354
0,6,222,8.077009810466949,8.138647654231441
0,6,206,8.258729859821623,8.318497864723621
0,6,96,8.499465619447564,8.568497157898879
0,6,78,8.604386740388685,8.662502864354211
0,6,211,8.731114959056082,8.818832143487574
0,6,81,8.844599061589156,8.923336671269006
0,6,226,8.965395940511108,9.057820878856852
0,6,218,9.192446328664083,9.277587424659734
0,6,173,9.328143078088203,9.424031478053656
0,6,236,9.459487913573767,9.553633211875463
0,6,88,9.73894811381696,9.789377751306692
0,6,98,9.95039824580521,10.001227375417544
0,6,184,10.02504592001573,10.121654863113024
0,6,248,10.148397481016817,10.215817135538053
0,6,130,10.308426797324909,10.382371564225467
0,6,144,10.371554704397605,10.464251023200562
0,6,162,10.573291323322286,10.655551495160937
0,6,146,10.864170301697547,10.94734964151835
0,6,233,10.962379811821682,11.024253964583309
0,6,130,11.065166380699557,11.154127521487526
0,6,93,11.205531082059357,11.26164097698311
0,6,199,11.271431707657962,11.363343657196356
0,6,31,11.35668643888082,11.44932170935757
0,6,49,11.529968955768885,11.603759879450664
0,6,222,11.647292292282906,11.743727764990728
0,6,67,11.792637999141764,11.876276328190873
0,6,207,11.969838992434417,12.032349740402388
0,6,158,12.04523276375728,12.105943273283005
0,7,178,0.05051337173282246,0.14049537210119106
0,7,64,0.10239142244341343,0.16538955987142145
0,7,73,0.29542726622466786,0.352164537353676
0,7,228,0.40045247258171873,0.4589925703031561
0,7,152,0.4545192605327004,0.522243225957223
0,7,203,0.524356577735211,0.5836148133138788
0,7,72,0.6335775744060842,0.7271681612683647
0,7,175,0.8407780392277228,0.9213379405627409
0,7,91,1.0662271715932674,1.1187284324181066
0,7,96,1.2445440110420551,1.3151060212806716
0,7,70,1.3772799837288943,1.4741932151234722
0,7,29,1.4555870169125642,1.547829837125743
0,7,100,1.5640132434421934,1.6470819173289493
0,7,24,1.8454269428433612,1.9151769212899645
0,7,87,1.940099554769126,2.0145586826803767
0,7,112,2.076397620680788,2.13754855859439
0,7,24,2.3146155426127932,2.3760039292786486
0,7,15,2.6088711242904155,2.6930345610851436
0,7,113,2.6859700157622375,2.758729480127921
0,7,177,2.8574707833532194,2.944044917592407
0,7,71,2.936853331980258,2.9952600208891744
0,7,195,3.1869603977592473,3.2463572900577504
0,7,107,3.2919875214533554,3.342472131031768
0,7,92,3.5023529476332187,3.573500889552424
0,7,42,3.6891607291160833,3.7505107143758165
0,7,11,3.8343029433322355,3.926686586846941
0,7,226,4.057068446045106,4.123842535549938
0,7,187,4.179616338173303,4.2437101631843825
0,7,209,4.372461429492271,4.458458590244719
0,7,224,4.459187403455611,4.520536604823376
0,7,183,4.52932380711395,4.594048712161632
0,7,61,4.590178630584323,4.656010680859573
0,7,171,4.790128754963951,4.878034713155625
0,7,248,4.882928949836695,4.973513025768659
0,7,160,5.096751084762557,5.164611237300986
0,7,132,5.1668822665577805,5.246837775356451
0,7,67,5.223065320826575,5.322073225581983
0,7,87,5.382469687838388,5.434581393737716
0,7,125,5.657981463743249,5.735681753238678
0,7,244,5.914780406110573,5.995278328023393
0,7,231,6.119395168351116,6.184000930833782
0,7,245,6.341804712265078,6.406215159454552
0,7,36,6.5308561932518145,6.603795070456605
0,7,76,6.734264052710081,6.785441759653732
0,7,189,6.880744201927516,6.946854020898361
0,7,157,6.933908150515849,6.9864533311030925
0,7,104,7.055558774444865,7.125901456946436
0,7,44,7.296195961808176,7.357751252148939
0,7,109,7.450437218763546,7.516041356417207
0,7,233,7.562641341465002,7.636493207923515
0,7,86,7.648992990086986,7.731934431581221
0,7,188,7.757062801983968,7.832424771773791
0,7,84,8.044891399978269,8.102317377686555
0,7,82,8.259641010872214,8.33741491430202
0,7,86,8.425024368229462,8.488707115241517
0,7,97,8.656424154328063,8.756138719861434
0,7,59,8.82816289810445,8.90771060409145
0,7,104,8.915008825665923,8.980243176005379
0,7,52,9.18619724776425,9.257333490249968
0,7,128,9.441821558261376,9.533605461608845
0,7,206,9.676428497015657,9.74784093766916
0,7,114,9.797650572383008,9.855946449393025
0,7,21,9.851440008397239,9.90495083542252
0,7,162,10.01879981303356,10.088775227804428
0,7,53,10.199858764812332,10.272601326504061
0,7,227,10.404625496263234,10.461225728202823
0,7,0,10.691685061802575,10.77327326274049
0,7,160,10.909663638388773,10.992225851794254
0,7,70,10.9742475054382,11.068941680341323
0,7,9,11.044590071635795,11.098508461508914
0,8,72,0.08638447481469343,0.16144667328377824
0,8,62,0.21541145659534733,0.286200065710798
0,8,205,0.3305709657336273,0.3906514067878704
0,8,139,0.45332241550967944,0.5287921541395887
0,8,24,0.5389655888870387,0.6254423376991056
0,8,73,0.7156989384724866,0.8062512600544527
0,8,121,1.0073771617573783,1.1026199683552442
0,8,221,1.2304012641325848,1.29821909140923
0,8,113,1.362180806461384,1.4532021708626006
0,8,242,1.4289253762060738,1.4834179305987842
0,8,18,1.557173411912289,1.6301292470813604
0,8,184,1.6796407944291862,1.7777939531767744
0,8,17,1.8420149031202309,1.9191132723439421
0,8,2,1.9258478019457357,2.0213303442621036
0,8,70,2.0627353472271635,2.1593089641969687
0,8,186,2.293905126283041,2.39088795250461
0,8,119,2.386711090899172,2.4709395437411334
0,8,226,2.508848981982488,2.602015343921016
0,8,215,2.743424569896571,2.8098532448285405
0,8,140,2.9365415827977466,3.0088471729866186
0,8,50,3.207533532147978,3.2910365553266243
0,8,89,3.3690187211606055,3.451168578379747
0,8,176,3.5780187206041942,3.659538322245172
0,8,110,3.834194804126187,3.9131768806679075
0,8,70,3.9983625194256445,4.057727047476036
0,8,233,4.212358057040929,4.268417004848151
0,8,107,4.273398752339617,4.335482887375787
0,8,195,4.549602135053486,4.629316021091809
0,8,225,4.609179214682654,4.67398661800987
0,8,251,4.667876187361956,4.735826247874744
0,8,92,4.756042753983883,4.828584948543809
0,8,25,4.987374168761503,5.056974439493399
0,8,223,5.286883536047246,5.385638917702585
0,8,89,5.443838479369034,5.536236044947521
0,8,114,5.609577269818509,5.678895455515243
0,8,39,5.856079894888487,5.9256113308083815
0,8,106,5.956156818660412,6.019091361802466
0,8,205,6.241620738167596,6.319794750992409
0,8,90,6.4708745224501305,6.541029998154407
0,8,209,6.621462806502149,6.693485810912765
0,8,172,6.673685931046169,6.756902793441629
0,8,6,6.875604617433294,6.9261653816580235
0,8,152,7.174167282853776,7.268639583666559
0,8,133,7.395860519976247,7.463015888280401
0,8,118,7.629450095165087,7.699816485939954
0,8,168,7.849905848601096,7.937093060459702
0,8,22,8.113039003762738,8.207766430617932
0,8,7,8.179074209476584,8.236303507011213
0,8,104,8.240968267120442,8.317220620914368
0,8,183,8.29406569902011,8.38180678314992
0,8,83,8.489422983285808,8.547024947384923
0,8,101,8.729007085981255,8.790281758474702
0,8,109,8.886641793746204,8.972395095689361
0,8,207,9.016940808219925,9.0733551751375
0,8,1,9.233522787465033,9.297064673133047
0,8,189,9.48584420575169,9.573580488371933
0,8,30,9.711317017612503,9.805157226327346
0,8,83,9.889191371039217,9.945830607006751
0,8,61,10.142113002432817,10.240672038969137
